public_transport;entrance_pass;;;
public_transport;entrance;;;
public_transport;halt;;;
railway;rail;;Rails of a standard gauge track;
railway;level_crossing;;A crossing between a railway and a road.;
railway;switch;;A railway switch, turnout or points: where trains can change from one track to another track.;
railway;abandoned;;Former railway; the track has been removed but it's still visible that there used to be a railway.
railway;signal;;A railway signal;
railway;buffer_stop;;Barrier that exists on a railway to prevent trains from running off the end of the tracks.;
railway;crossing;;Marks the spot where pedestrians can cross a railway.;
railway;platform;;A railway platform.;
railway;disused;;A railway that is no longer used but where the track and infrastructure remain in place.;
railway;milestone;;A stone or metal marker along a railway denoting the distance traveled.;
railway;stop;;The spot on a railway track where a train stops at a station;
railway;tram;;Tram rails or tracks;
railway;station;;A railway station;
railway;subway;;Rails used for city public transport that are always completely separated from other traffic, often underground.;
railway;narrow_gauge;;Passenger or freight trains on narrower tracks than the standard gauge for the country or state.;
railway;tram_stop;;A tram stop is a place where a passenger can embark / disembark a tram.;
railway;razed;;Former railway; Railway physical features are completely removed.
railway;tram_level_crossing;;A crossing between a tramway and a road.;
railway;tram_crossing;;Pedestrians can cross a tramway here;
railway;subway_entrance;;The entrance point of a subway;
railway;halt;;A small station, may not have a platform, trains may only stop on request.;
railway;light_rail;;Rails of a light rail.;
railway;construction;;null;
railway;railway_crossing;;Crossing rails that do not interconnect;
railway;derail;;Derails uncontrolled vehicles to protect the main track;
railway;proposed;;null;
railway;miniature;;Miniature railways narrower than narrow gauge that carry passengers.;
railway;facility;;null;
railway;site;;;
railway;junction;;A junction where railways diverge or converge.;
railway;signal_box;;Signal box;
railway;preserved;;Historical railway. Usually a tourist attraction.;
railway;platform_edge;;Edge of a platform where trains stop and passengers can enter or exit a train.;
railway;train_station_entrance;;The entrance point of a train station;
railway;monorail;;A railway with only a single rail.;
railway;yard;;A rail yard or freight station;
railway;phone;;null;
railway;turntable;;These are used for changing the direction, that part of a train is pointing in.;
railway;spur_junction;;Industrial spur junctions;
railway;radio;;null;
railway;funicular;;Cable driven inclined railway.;
railway;service_station;;A railway station only used by railway employees;
railway;dismantled;;null;
railway;vacancy_detection;;null;
railway;power_supply;;null;
railway;rail_brake;;Retarder;
railway;ventilation_shaft;;;
railway;crossover;;;
railway;technical_station;;;
route;bus;;The route of a public bus service.;
route;road;;Relation type used to combine road sections.;
route;hiking;;A signed hiking Route;
route;bicycle;;Cycle routes or bicycle route are named or numbered or otherwise signed routes. May go along roads, trails or dedicated cycle paths.;
route;foot;;A signed walking Route;
route;ferry;;The route of a public ferry or water bus;
route;mtb;;MTB (Mountain Bike) routes are named, numbered or otherwise signed routes, designated for mountain biking. May go along roads, trails or dedicated cycle paths.;
route;power;;null;
route;railway;;The route of a railway (e.g. the Channel Tunnel). Not to be confused with the route of a train service (see route=train ).;
route;piste;;Route of a winter sports piste for skiing, snowshoeing, sledding, etc.;
route;train;;The route of a train service (e.g. London-Paris Eurostar);
route;ski;;A nordic or alpine ski route - see also the approved tag route=piste;
route;tram;;The route of a tram or streetcar public transport service;
route;detour;;Named, permanent detour in case of emergency or traffic jam;
route;tracks;;Railroad track as rail infrastructure. Not to be confused with route=train;
route;trolleybus;;The route of a trolleybus service.;
route;horse;;Signed route for horse riders;
route;subway;;Route of a metro service (subway, underground or elevated rapid transit);
route;share_taxi;;The route of a share taxi service (eg 'No. 777').;
route;emergency_access;;;
route;historic;;null;
shop;convenience;;A convenience shop is a small local shop carrying a variety of everyday products, such as packaged food and hygiene products;
shop;supermarket;;A large shop selling groceries, fresh produce, and other goods.;
shop;clothes;;A shop which primarily sells clothing;
shop;hairdresser;;A hairdressers or barbers shop, where hair is cut;
shop;car_repair;;A business where cars are repaired.;
shop;bakery;;A shop selling bread;
shop;yes;;A shop of unspecified type or indicator that feature such as fuel station has shop.;
shop;car;;A place that primarily sells cars (automobiles);
shop;beauty;;A non-hairdresser beauty shop, spa, nail salon, etc.;
shop;kiosk;;A small shop on the pavement that sells magazines, tobacco, newspapers, sweets and stamps.;
shop;mobile_phone;;A shop that primarily sells mobile phones and accessories.;
shop;butcher;;A shop selling meat or meat products.;
shop;hardware;;A shop which sells timber, tools and other building products;
shop;furniture;;A shop selling furniture.;
shop;car_parts;;A place selling auto parts, auto accessories, motor oil, car chemicals, etc.;
shop;alcohol;;A shop selling alcoholic drinks;
shop;electronics;;A shop selling consumer electronics such as TVs, radios and fridges.;
shop;florist;;A shop selling bouquets of flowers;
shop;shoes;;A shop selling shoes;
shop;mall;;A group of stores, typically associated with a single building structure.;
shop;variety_store;;A variety store or price-point retailer is a retail shop that sells inexpensive items;
shop;optician;;A shop that sells, fits, and repairs prescription eyeglasses and contact lenses.;
shop;doityourself;;A Do-it-Yourself-store, a large hardware and home improvement shop;
shop;jewelry;;A shop that sells rings, necklaces, earrings, watches, etc.;
shop;gift;;Shop selling gifts, greeting cards, or tourist gifts (souvenirs).;
shop;greengrocer;;A shop which sells fruits and vegetables;
shop;books;;A store specializing in the sale of books, although it may also sell other printed publications, such as newspapers and magazines;
shop;bicycle;;A store where you can buy and/or repair your bike and buy accessories;
shop;department_store;;A large store with multiple clothing and other general merchandise departments.;
shop;chemist;;A shop selling articles of personal hygiene, cosmetics, and household cleaning products.;
shop;travel_agency;;A shop selling travel related products and services;
shop;laundry;;A shop to wash clothes and bedding, generally self-service and unattended.;
shop;sports;;A shop selling sports equipment and clothing.;
shop;pet;;A shop selling pets and/or pet supplies;
shop;stationery;;A shop selling office supplies;
shop;confectionery;;A shop selling sweets and candies.;
shop;vacant;;Shop that is currently not being used.;
shop;computer;;A shop selling computers, peripherals, software, ...;
shop;tyres;;A shop selling tyres;
shop;tailor;;A place where clothing is made, repaired, or altered professionally, especially suits and men's clothing.;
shop;dry_cleaning;;A shop or kiosk offering a clothes dry cleaning service.;
shop;cosmetics;;Shop exclusively selling cosmetics;
shop;newsagent;;A shop selling newspapers and magazines.;
shop;beverages;;Shop focused on selling beverages and drinks, possibly including alcoholic and non-alcoholic ones.;
shop;motorcycle;;A shop that sells motorcycles and/or related accessories and services.;
shop;copyshop;;A shop that offers photocopying and printing services.;
shop;funeral_directors;;"Providing services related to funeral arrangements, may also be known as a ""funeral parlour"" or ""undertakers"".";
shop;garden_centre;;A shop selling potted plants, seedlings for planting, and related items.;
shop;tobacco;;A shop selling tobacco, and possibly other convenience items;
shop;farm;;A shop at a farm, selling farm produce.;
shop;storage_rental;;paid storage of household goods, i.e. self storage;
shop;trade;;A place of business that sells to a particular trade or trades, but normally also retails to normal consumers.;
shop;toys;;A shop focussed on selling children's toys.;
shop;deli;;A delicatessen store;
shop;massage;;Massage shop;
shop;interior_decoration;;Shop focused on selling interior decorations;
shop;outpost;;Shop primarily used to pick-up items ordered online. May have meager supply of products.;
shop;seafood;;A shop selling fish/seafood.;
shop;ticket;;A shop selling tickets for concerts, events, public transport, ...;
shop;pastry;;A shop where sweet bakery products are produced and sold;
shop;houseware;;A shop selling small household items;
shop;general;;A general store. Small shop selling variety of different products.;
shop;wine;;Shop selling wine;
shop;photo;;A shop dealing with photos or video in any way.;
shop;paint;;A shop where you can buy paints.;
shop;outdoor;;A shop selling trekking, climbing, camping equipment.;
shop;charity;;A shop operated by a charity;
shop;pawnbroker;;A business that offers secured loans against items of personal property as collateral.;
shop;art;;A shop which sells works of art.;
shop;bookmaker;;A shop that takes bets on sporting and other events at agreed upon odds.;
shop;tattoo;;A place where people can get permanent tattoos;
shop;second_hand;;A shop selling second hand goods;
shop;medical_supply;;A store where you can buy medical equipment for private persons.;
shop;kitchen;;A shop where you can plan and buy your kitchen.;
shop;bed;;A shop that specialises in selling mattresses and other bedding products.;
shop;fabric;;A shop that sells fabric;
shop;wholesale;;A store that sells items in bulk.;
shop;lottery;;A shop of which the main or only purpose is the sale of lottery tickets.;
shop;antiques;;A shop where you can buy antiques;
shop;boutique;;A small shop that sells expensive or designer clothing and/or accessories.;
shop;gas;;A shop selling and/or refilling bottled gas.;
shop;craft;;A place where customers can buy supplies for making art and crafts.;
shop;coffee;;A shop selling coffee;
shop;perfumery;;A shop selling perfumes.;
shop;hearing_aids;;A shop specialized in selling hearing aids devices;
shop;agrarian;;Shop selling products for agricultural use, such as pesticides, seeds, animal feed, etc.;
shop;tea;;Shop selling tea;
shop;e-cigarette;;A shop selling electronic cigarettes;
shop;baby_goods;;A shop where you can buy objects for babies, like clothes, prams, cots or baby's baths;
shop;money_lender;;Shop offering small personal loans at high rates of interest;
shop;musical_instrument;;Shop selling musical instruments, lyrics, scores.;
shop;music;;A store that primarily sells recorded music (vinyl/CDs);
shop;bag;;A shop selling bags.;
shop;appliance;;Shop for white goods;
shop;electrical;;Shop selling electrical supplies and devices.;
shop;dairy;;A shop selling dairy products.;
shop;carpet;;A shop selling carpets.;
shop;motorcycle_repair;;A place where you can get your motorcycles repaired.;
shop;video_games;;Shop selling video games.;
shop;chocolate;;Shop focused on selling chocolate.;
shop;cheese;;A shop mainly selling cheese.;
shop;hifi;;Shop selling high fidelity audio components;
shop;health_food;;A health food shop; selling wholefoods, vitamins, nutrition supplements and meat and dairy alternatives.
shop;grocery;;A retail store that specializes in selling non-perishable food.;
shop;fishing;;Store where you can buy fishing equipment.;
shop;pet_grooming;;A shop offering grooming services for pets (most frequently dogs);
shop;locksmith;;A shop where you can get keys cut;
shop;video;;A shop that sells or rents out videos/DVDs;
shop;nutrition_supplements;;Shops that sells nutritional supplements different types of purified proteins, fats, vitamins, minerals and/or herbs.;
shop;estate_agent;;A shop which sells and/or rents property.;
shop;bathroom_furnishing;;A shop selling bathroom furnishings.;
shop;curtain;;A shop that specialises in selling curtains or drapes.;
shop;erotic;;A shop selling erotic products such as sex toys, erotic lingerie, fetish clothing, safe sex products, erotic games and gifts, and pornographic films and magazines;
shop;watches;;A shop that sells watches.;
shop;rental;;A shop that rents different kinds vehicles or (sport) equipment.;
shop;fashion_accessories;;A shop focused on selling fashion accessories;
shop;sewing;;A shop that sells sewing supplies (fabric, thread, yarn, knitting needles, sewing machines, etc.);
shop;frame;;A shop where you can buy frames.;
shop;herbalist;;Shop focused on selling herbs, often for medical purposes;
shop;cannabis;;A shop primarily and legally selling cannabis products.;
shop;frozen_food;;A shop that mainly sells frozen food.;
shop;lighting;;A shop selling lighting fixtures and lamps.;
shop;no;;Indicator that feature such as fuel station has no shop, nowadays generally not used.;
shop;convenience;;;
shop;party;;Shop selling party supplies like decorations, invitations and costumes.;
shop;tiles;;A store that sells tiles;
shop;religion;;A shop selling merchandise related to religion;
shop;food;;A shop selling food.;
shop;doors;;A place that specializes in selling only or mainly doors.;
shop;shoe_repair;;A place where one may have shoes repaired or altered.;
shop;water;;A shop focused on selling drinking water.;
shop;flooring;;A shop which sells a variety of floorings;
shop;leather;;A shop for products made out of leather;
shop;hairdresser_supply;;A shop where you can buy hairdressing supplies;
shop;weapons;;Shop focused on selling weapons like knives, guns, etc.;
shop;ice_cream;;For places selling ice cream.;
shop;radiotechnics;;Shop focused on selling electronic components, electrical products, radio measuring devices, supplies for radio and electronics.;
shop;swimming_pool;;A store that sells swimming pool equipment and supplies;
shop;telecommunication;;A shop of a telecommunications company;
shop;country_store;;A Country Store is a UK term for a shop selling a range of goods specifically aimed at country dwellers.;
shop;glaziery;;Selling and installing glazing for windows and doors.;
shop;fashion;;Fashion shop;
shop;boat;;A boat shop, may also offer further services.;
shop;games;;Shop selling board games.;
shop;fireplace;;A shop selling fireplaces.;
shop;scuba_diving;;A shop that sells eqipment for scuba diving and/or related accessories and services;
shop;window_blind;;A shop that sells window blinds.;
shop;fuel;;A shop selling fuels;
shop;repair;;Used for repair shops.;
shop;caravan;;A shop for caravans, motorhomes & similar recreational vehicles;
shop;printing;;A shop for printing documents;
shop;pottery;;A place where earthenware, stoneware and porcelain and other ceramic ware are sold.;
shop;spices;;A shop selling spices;
shop;pyrotechnics;;Shop selling consumer pyrotechnics: fireworks, firecrackers, sparklers etc.;
sport;soccer;;Association football, more commonly known as football or soccer;
sport;tennis;;A competition where two or four players use a ball and rackets over a net.;
sport;basketball;;A sport played by two teams of five players on a rectangular court.;
sport;baseball;;A bat-and-ball game played between two teams of nine players on a field (pitch or stadium) each who take turns batting and fielding.;
sport;multi;;Property added to otherwise marked sports facility to indicate as suitable for more than one sport, without listing them;
sport;swimming;;A place where people do swimming.;
sport;equestrian;;A sport practised with the horse as a partner; but for horse racing use tag:sport=horse_racing.
sport;golf;;a stick and ball game played from a 'tee' to a hole.;
sport;running;;Features dedicated to the sport of running;
sport;fitness;;Fitness sports;
sport;athletics;;A collection of sports which combines various athletic contests based on the skills of running, jumping, and throwing.;
sport;table_tennis;;A bat and ball game played over a table.;
sport;beachvolleyball;;Volleyball played on a sand court;
sport;climbing;;Marks elements to represent natural climbing sites (climbing areas, sectors, crags, frozen waterfalls, etc.) or artificial climbs (climbing walls, indoor climbing halls, etc.);
sport;volleyball;;Volleyball;
sport;boules;;A group of games in which the objective is to throw or roll heavy balls as close as possible to a small target ball, also called pétanque, lyonnaise, bocce, or bocce volo.;
sport;skateboard;;An area designated and equipped for skateboarding;
sport;american_football;;A sport played by two teams of eleven players on a rectangular field with goalposts at each end.;
sport;motor;;Motorsport: a sport with motorised vehicles, e.g. auto racing;
sport;bowls;;Sport in which the objective is to roll biased balls so that they stop close to a smaller ball;
sport;shooting;;Identifies given object as used for practicing shooting sports;
sport;cricket;;A bat-and-ball sport contested by two teams, usually of eleven players, each on a large grass Cricket pitch. Played on a large circular or oval-shaped grassy Cricket field ground.;
sport;netball;;A hand ball competition between two teams on a rectangular court.;
sport;futsal;;Futsal is a sport played by two teams of five players on a rectangular court.;
sport;motocross;;Motorcycle racing on unpaved surfaces.;
sport;cycling;;The use of bicycles for sport, also called bicycling, mountain biking or biking.;
sport;horse_racing;;An equestrian sport in which several horses simultaneously race against each other.;
sport;karting;;Kart racing;
sport;rugby_union;;Rugby union football;
sport;gymnastics;;Gymnastics;
sport;skiing;;Identifies given object as used for practicing skiing;
sport;padel;;A racket sport played in pairs. It consists of bouncing the ball in the opponent's court, with the possibility of bouncing it off the walls.;
sport;badminton;;A racquet sport played by singles or in teams of two, who take positions on opposite halves of a rectangular court (pitch) divided by a net.;
sport;softball;;A bat-and-ball game similar to baseball.;
sport;handball;;A team sport played with goals and a thrown ball using the hands.;
sport;free_flying;;Provides a way to tag landing and takeoff for free flying aircraft with additional related amenities.;
sport;chess;;Chess is a popular two-player strategy board game.;
sport;field_hockey;;Indicates that object is related to field hockey, a stick and ball game played on a rectangular court with goals at either end.;
sport;ice_hockey;;A ball and stick game played on an ice rink.;
sport;scuba_diving;;To mark a physical object as for scuba diving;
sport;yoga;;Yoga as exercise;
sport;canoe;;Canoe and Kayak.;
sport;soccer;;;
sport;archery;;The art, practice, or skill of propelling arrows with the use of a bow.;
sport;pelota;;Pelota, a variety of court sports played with a ball using one's hand, a racket, a wooden bat (pala), or a basket propulsor (txistera), against a wall or with two teams.;
sport;football;;A football (ambiguous tag);
sport;four_square;;A hand ball game played on a square court.;
sport;hockey;;tag:sport=hockey is ambiguous, it most commonly means either sport=ice_hockey or sport=field_hockey;
sport;pickleball;;Pickleball, a tennis-like game played with a slower ball on a smaller court.;
sport;gaelic_games;;Gaelic Games as played within the GAA in Ireland, including Gaelic Football, Hurling, Ladies Gaelic Football, Camogie, Handball and Rounders;
sport;disc_golf;;Disc golf, also known as Frolf, Folf, Frisbee disc or frisbee golf, is a flying disc game, as well as a precision and accuracy sport, in which individual players throw a flying disc at a target.;
sport;rugby;;Rugby football;
sport;bmx;;A cycle sport performed on BMX bikes, either in competitive BMX racing or freestyle BMX, or else in general on- or off-road recreation.;
sport;10pin;;A bowling game popular in North America with 10 pins.;
sport;model_aerodrome;;Model aerodrome;
sport;exercise;;;
sport;ice_skating;;A sport or pastime by moving on ice while using ice skates.;
sport;australian_football;;A sport played between two teams of eighteen players on the field of either an Australian football ground, a modified cricket field, or a similarly sized sports venue, also called football, footy, Aussie rules, or AFL.;
sport;cricket_nets;;area bounded by netting, used to practice batting and bowling for the sport of cricket and to enable smaller groups to play;
sport;rugby_league;;Rugby league football;
sport;billiards;;Cue sports, a wide variety of games of skill generally played with a cue stick which is used to strike billiard balls, moving them around a cloth-covered billiards table bounded by rubber cushions.;
sport;horseshoes;;Horseshoes;
sport;long_jump;;An athletic discipline in which athletes attempt to leap as far as possible from a take off point;
sport;basketball;;;
sport;shuffleboard;;Shuffleboard is a game in which players use cues to push weighted discs, with the purpose of having them come to rest within a marked scoring area.;
sport;roller_skating;;The traveling on surfaces with roller skates.;
sport;climbing_adventure;;"Used to tag an area as ""Adventure Park"", ""Ropes Courses"", ""Climbing Adventure"", ""Zip-line"", or ""Treetop Adventure"", where people climb, walk or otherwise move on prebuilt wires and other objects.";
sport;rowing;;Additional tag added on object to mark them as used for sport of rowing;
sport;9pin;;A bowling game played in Europe with only 9 pins.;
sport;orienteering;;Orienteering;
sport;tetherball;;Tetherball is a game where two players use their hands to strike a volleyball which is suspended from stationary metal pole by a rope or tether.;
sport;trampoline;;Trampolining is a sport that is carried out on large trampolines indoor  or outdoors;
sport;sailing;;Sailing: the sport of using wind to power sails which propel a boat;
sport;skating;;null;
sport;bullfighting;;Bullfighting, both on foot and on horseback, is a physical contest in which bulls are fought by humans.;
sport;team_handball;;Use sport=handball instead (British and Official Olympic Spelling);
sport;ice_stock;;Ice stock sport, also known as Bavarian curling, is a winter sport, somewhat similar to curling. In German, it is known as Eisstockschießen.;
sport;paintball;;A game in which players mark their opponents with colored paint capsules shot out of an air gun.;
telecom;connection_point;;Last point of telecom local loops allowing direct connections towards a few households and subscribers;
telecom;exchange;;A place to connect landlines subscribers to telecommunication service equipments;
telecom;antenna;;An antenna for transmitting telecom signals;
telecom;data_center;;A building used to house computers and network equipment.;
telecom;pole;;;
tourism;information;;Information for tourists and visitors, including information offices;
tourism;hotel;;Hotel - an establishment that provides paid lodging;
tourism;attraction;tourist attraction;An object of interest for a tourist, or a purpose-built tourist attraction;
tourism;artwork;;A public piece of art.;
tourism;viewpoint;viewpoint;A place worth visiting, often high, with a good view of surrounding countryside or notable buildings.;
tourism;guest_house;hotel;Accommodation smaller than a hotel and typically owner-operated, such as bed&breakfasts etc.;
tourism;picnic_site;;A locality that is suitable for outdoors eating, with facilities to aid a picnic such as tables and benches;
tourism;camp_site;;An area where people can camp overnight using tents, camper vans or caravans.;
tourism;museum;museum;A museum: an institution with exhibitions on scientific, historical, cultural topics;
tourism;chalet;;A holiday cottage with self-contained cooking and bathroom facilities.;
tourism;apartment;;A furnished apartment or flat with cooking and bathroom facilities that can be rented for holiday vacations.;
tourism;camp_pitch;;A tent or caravan pitch location within a campsite or caravan site;
tourism;hostel;;Cheap accommodation with shared bedrooms.;
tourism;motel;;Short term accommodation, particularly for people travelling by car.;
tourism;caravan_site;;A place where you can stay in a caravan overnight or for longer periods.;
tourism;alpine_hut;;A remote building located in the mountains intended to provide board and lodging.;
tourism;wilderness_hut;;A remote building, with generally a fireplace, intended to provide temporary shelter and sleeping accommodation, typically un-serviced and with no staff.;
tourism;gallery;;An area or building that displays a variety of visual art exhibitions.;
tourism;theme_park;;An amusement park where entertainment is provided by rides, games, concessions.;
tourism;yes;;null;
tourism;zoo;zoo;A zoological garden, where animals are confined for viewing by the public.;
tourism;trail_riding_station;;Trail riding station;
tourism;aquarium;aquarium;A facility with living aquatic animals for public viewing.;
water;pond;;A small body of standing water, man-made in most cases;
water;lake;lake;A natural or semi-natural body of relatively still fresh or salt water which is surrounded by land.;
water;reservoir;lake;An artificial lake which may be used to store water. Usually formed by a dam over a natural water course.;
water;river;river;The water covered area of a river;
water;basin;;An area of land artificially graded to hold water.;
water;wastewater;;A clarifier or settling basin of a wastewater treatment plant.;
water;canal;canal;The area covered by the water of a canal;
water;stream;;The water covered area of a stream: a naturally-formed watercourse which is narrower than a river;
water;oxbow;;An oxbow lake;
water;ditch;;The water covered area of a waterway=ditch - a simple artificial waterway serving as a barrier or for draining surrounding land.;
water;lagoon;;A body of shallow sea water or brackish water separated from the sea by a barrier.;
water;fishpond;;;
water;drain;;The water covered area of a tag:waterway=drain - an artificial waterway, lined with concrete or similar, used to carry superfluous water.;
water;yes;;;
water;salt_pool;;null;
water;lock;;A device used for raising and lowering boats, ships and other watercraft between stretches of water of different levels on river and canal waterways;
water;stream_pool;;A stream pool: a small but relatively deep collection of fresh water, occurring along a narrow stream;
water;intermittent;;null;
water;moat;;A deep, wide defensive ditch, normally filled with water, dug to surround a fortified habitation.;
water;shallow;;;
waterway;stream;;A naturally-forming waterway that is too narrow to be classed as a river.;
waterway;ditch;;A small man-made drainage waterway, usually unlined.;
waterway;river;river;The linear flow of a river, in flow direction.;
waterway;drain;;An artificial free flow waterway used for carrying superfluous water, usually lined with concrete.;
waterway;canal;;An artificial '''open flow''' waterway used to carry useful water for transportation, waterpower, or irrigation.;
waterway;dam;dam;A barrier built across a river or stream to block and regulate the flow of the river.;
waterway;weir;;A barrier built across a river to control water speed and depth. Designed to let water flow over the top all the time or at least in specific conditions.;
waterway;waterfall;;A place where water flows over a vertical drop or a series of drops in the course of a stream or river.;
waterway;rapids;;rapids, a fast-flowing and turbulent section of a waterway which is not a waterfall. Also see the newer tag whitewater:rapid_grade;
waterway;lock_gate;;A gate of a lock;
waterway;artificial;;Tag used in poorly done import, despite high usage is not used in real mapping.;
waterway;drystream;;A negative form of erosion relief formed by the activity of temporary streams.;
waterway;pressurised;;An artificial waterway where water flows in a closed space without air;
waterway;tidal_channel;;A natural intertidal waterway in mangroves, salt marshes, and tidal flats with water flow in the direction of the tide.;
waterway;dock;;An enclosed area for ships or boats within which the height of the water can be managed, or a dry dock;
waterway;milestone;;A landmark of stone or metal to indicate the distance traveled along a watercourse.;
waterway;boatyard;;A place for constructing, repairing and storing vessels out of the water.;
waterway;soakhole;;The point at which a river or stream percolates into or through the soil;
waterway;riverbank;;Use of this tag is discouraged, see natural=water + water=river instead;
waterway;wadi;;null;
waterway;stream_end;;The natural end of a stream (where it seeps into the ground).;
waterway;derelict_canal;;A derelict artificial open waterway used for transportation, waterpower, or irrigation.;
waterway;fish_pass;;A fish pass, also known as a fish ladder, a fishway or fish steps, is a structure on or around artificial barriers (such as dams and locks) to facilitate diadromous fishes natural migration.;
waterway;fairway;;A navigable route in a lake or sea, often marked by buoys or beacons.;
waterway;fuel;;A place to get fuel for boats;
waterway;sluice_gate;;A movable gate to control water flow;
waterway;brook;;Tiny waterway, often, but not always, dry part of the year.;
waterway;yes;;;
